,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP
26023,gordodo01,1987,2,CLE,AL,0,3,21,0,0,0,1,119,49,18,3,12,20,0.295,4.08,3.0,0,4.0,0,185.0,7,31,1.0,2.0,5.0,39.67
26024,gormato03,1987,1,SDN,NL,0,0,6,0,0,0,0,33,11,5,1,5,8,0.262,4.09,0.0,0,0.0,0,47.0,2,5,0.0,0.0,1.0,11.0
26025,gossari01,1987,1,SDN,NL,5,4,40,0,0,0,11,156,47,18,4,19,44,0.244,3.12,6.0,2,0.0,0,217.0,30,18,2.0,3.0,5.0,52.0
26026,gottji01,1987,1,SFN,NL,1,0,30,3,0,0,0,168,53,28,4,32,63,0.244,4.5,5.0,3,2.0,0,253.0,8,32,1.0,1.0,2.0,56.0
26027,gottji01,1987,2,PIT,NL,0,2,25,0,0,0,13,93,28,5,0,8,27,0.233,1.45,2.0,2,0.0,0,129.0,22,11,1.0,0.0,1.0,31.0
26028,grantma01,1987,1,SFN,NL,1,2,16,8,0,0,1,183,66,24,6,21,32,0.282,3.54,5.0,2,1.0,2,264.0,2,29,7.0,1.0,8.0,61.0
26029,grantma01,1987,2,SDN,NL,6,7,17,17,2,1,0,307,104,53,16,52,58,0.263,4.66,3.0,6,0.0,1,456.0,0,59,8.0,0.0,6.0,102.33
26030,griffmi02,1987,1,BAL,AL,3,5,23,6,1,0,1,223,78,36,9,33,42,0.269,4.36,3.0,1,3.0,1,331.0,6,39,2.0,3.0,4.0,74.33
26031,grosske01,1987,1,PHI,NL,9,16,34,33,3,1,0,602,205,97,26,87,110,0.267,4.35,7.0,3,10.0,7,878.0,1,107,8.0,6.0,15.0,200.67
26032,guantce01,1987,1,NYA,AL,3,2,23,0,0,0,1,132,42,28,8,20,46,0.247,5.73,0.0,3,1.0,0,195.0,9,30,0.0,4.0,1.0,44.0
26033,gubicma01,1987,1,KCA,AL,13,18,35,35,10,2,0,725,231,107,18,120,166,0.259,3.98,3.0,14,6.0,1,1036.0,0,114,6.0,11.0,35.0,241.67
26034,guettle01,1987,1,SEA,AL,11,4,25,17,2,1,0,340,117,48,13,35,42,0.267,3.81,2.0,3,2.0,0,483.0,3,60,2.0,5.0,9.0,113.33
26035,guidrro01,1987,1,NYA,AL,5,8,22,17,2,0,0,353,111,48,14,38,96,0.248,3.67,3.0,3,1.0,1,493.0,2,50,4.0,2.0,6.0,117.67
26036,gullibi01,1987,1,CIN,NL,10,11,27,27,3,1,0,495,172,89,33,39,89,0.267,4.85,6.0,4,2.0,1,698.0,0,99,6.0,6.0,8.0,165.0
26037,gullibi01,1987,2,NYA,AL,4,2,8,8,1,0,0,144,46,26,7,11,28,0.253,4.88,1.0,0,1.0,0,198.0,0,29,2.0,2.0,1.0,48.0
26038,gumpeda01,1987,1,KCA,AL,0,0,8,0,0,0,0,58,27,13,3,6,13,0.333,6.05,0.0,1,0.0,0,88.0,3,16,0.0,1.0,2.0,19.33
26039,guzmajo01,1987,1,TEX,AL,14,14,37,30,6,0,0,625,196,108,30,82,143,0.251,4.67,0.0,6,3.0,5,880.0,1,115,6.0,8.0,23.0,208.33
26040,haasmo01,1987,1,OAK,AL,2,2,9,9,0,0,0,122,57,26,7,9,13,0.335,5.75,0.0,0,0.0,1,181.0,0,29,1.0,1.0,2.0,40.67
26041,habyajo01,1987,1,BAL,AL,6,7,27,13,0,0,1,349,110,62,20,40,64,0.248,4.8,1.0,3,2.0,0,493.0,4,67,4.0,4.0,4.0,116.33
26042,halldr01,1987,1,CHN,NL,1,1,21,0,0,0,0,98,40,25,4,14,20,0.308,6.89,0.0,1,0.0,0,147.0,7,31,1.0,2.0,3.0,32.67
26043,hammaat01,1987,1,SFN,NL,10,10,31,27,2,0,0,505,159,67,22,57,107,0.248,3.58,10.0,8,3.0,7,706.0,1,73,3.0,3.0,18.0,168.33
26044,harrigr01,1987,1,TEX,AL,5,10,42,19,0,0,0,422,157,76,18,56,106,0.281,4.86,3.0,4,4.0,2,629.0,14,92,7.0,3.0,11.0,140.67
26045,harvebr01,1987,1,CAL,AL,0,0,3,0,0,0,0,15,6,0,0,2,3,0.3,0.0,0.0,3,0.0,0,22.0,2,0,0.0,0.0,0.0,5.0
26046,havenbr01,1987,1,LAN,NL,0,0,31,1,0,0,1,106,30,17,2,23,23,0.227,4.33,11.0,3,1.0,3,157.0,10,18,1.0,0.0,1.0,35.33
26047,hawkian01,1987,1,SDN,NL,3,10,24,20,0,0,0,353,131,66,16,49,51,0.287,5.05,2.0,2,2.0,3,516.0,2,71,5.0,3.0,11.0,117.67
26048,haywara01,1987,1,SDN,NL,0,0,4,0,0,0,0,18,12,11,3,3,2,0.444,16.5,0.0,2,0.0,0,31.0,0,11,1.0,0.0,1.0,6.0
26049,heathje02,1987,1,HOU,NL,4,2,19,2,0,0,1,128,44,15,4,9,15,0.277,3.16,1.0,1,1.0,1,174.0,2,15,2.0,3.0,4.0,42.67
26050,heatone01,1987,1,MON,NL,13,10,32,32,3,1,0,580,207,97,25,37,105,0.274,4.52,3.0,2,3.0,5,807.0,0,103,5.0,5.0,11.0,193.33
26051,henketo01,1987,1,TOR,AL,0,6,72,0,0,0,34,282,62,26,10,25,128,0.188,2.49,3.0,5,0.0,0,363.0,62,27,3.0,5.0,2.0,94.0
26052,hennemi01,1987,1,DET,AL,11,3,55,0,0,0,7,290,86,32,8,30,75,0.238,2.98,5.0,7,3.0,0,399.0,28,36,2.0,2.0,9.0,96.67
26053,henrydw01,1987,1,TEX,AL,0,0,5,0,0,0,0,30,12,10,2,9,7,0.293,9.0,0.0,1,0.0,0,50.0,1,10,0.0,0.0,0.0,10.0
26054,heredub01,1987,1,MON,NL,0,1,2,2,0,0,0,30,10,6,2,3,6,0.263,5.4,1.0,0,1.0,0,42.0,0,6,0.0,0.0,1.0,10.0
26055,hernama01,1987,1,HOU,NL,0,4,6,3,0,0,0,65,25,13,1,5,12,0.301,5.4,1.0,1,1.0,1,95.0,2,15,4.0,2.0,2.0,21.67
26056,hernawi01,1987,1,DET,AL,3,4,45,0,0,0,8,147,53,20,8,20,30,0.276,3.67,7.0,1,0.0,0,217.0,31,27,2.0,3.0,4.0,49.0
26057,hershor01,1987,1,LAN,NL,16,16,37,35,10,1,1,794,247,90,17,74,190,0.247,3.06,5.0,11,9.0,2,1093.0,2,105,8.0,2.0,30.0,264.67
26058,heskejo01,1987,1,MON,NL,0,0,18,0,0,0,1,86,23,10,2,15,31,0.211,3.14,3.0,1,2.0,0,128.0,3,12,2.0,0.0,1.0,28.67
26059,higuete01,1987,1,ML4,AL,18,10,35,35,14,3,0,785,236,112,24,87,240,0.241,3.85,2.0,4,2.0,2,1084.0,0,120,6.0,9.0,23.0,261.67
26060,hillesh01,1987,1,LAN,NL,4,3,12,10,0,0,0,174,52,23,5,31,51,0.241,3.57,0.0,4,0.0,0,252.0,1,27,4.0,1.0,4.0,58.0
26061,hoffmgu01,1987,1,CIN,NL,9,10,36,22,0,0,0,476,160,77,20,49,87,0.266,4.37,5.0,3,4.0,1,669.0,2,83,8.0,5.0,12.0,158.67
26062,hollaal01,1987,1,NYA,AL,0,0,3,0,0,0,0,19,9,10,1,9,5,0.321,14.21,0.0,0,0.0,0,37.0,0,10,0.0,0.0,0.0,6.33
26063,holtobr01,1987,1,LAN,NL,3,2,53,1,0,0,2,250,87,36,11,32,58,0.269,3.89,11.0,0,0.0,4,360.0,26,39,2.0,3.0,7.0,83.33
26064,honeyri01,1987,1,LAN,NL,2,12,27,20,1,1,0,347,133,59,10,45,92,0.278,4.59,4.0,4,2.0,0,525.0,0,74,0.0,0.0,8.0,115.67
26065,honeyri01,1987,2,OAK,AL,1,4,7,4,0,0,0,71,25,14,3,9,10,0.275,5.32,0.0,1,2.0,1,106.0,1,17,1.0,3.0,1.0,23.67
26066,hortori01,1987,1,SLN,NL,8,3,67,6,0,0,7,375,127,53,15,42,55,0.264,3.82,10.0,3,0.0,4,533.0,24,58,6.0,3.0,7.0,125.0
26067,houghch01,1987,1,TEX,AL,18,13,40,40,13,0,0,856,238,120,36,124,223,0.223,3.79,1.0,12,19.0,9,1231.0,0,159,5.0,14.0,12.0,285.33
26068,howelja01,1987,1,OAK,AL,3,4,36,0,0,0,16,133,48,29,6,21,35,0.277,5.89,1.0,4,1.0,0,200.0,27,30,3.0,2.0,2.0,44.33
26069,howelke01,1987,1,LAN,NL,3,4,40,2,0,0,1,165,54,30,7,29,60,0.265,4.91,2.0,5,0.0,1,239.0,17,32,6.0,0.0,4.0,55.0
26070,howest01,1987,1,TEX,AL,3,3,24,0,0,0,1,94,33,15,2,8,19,0.28,4.31,1.0,2,3.0,1,131.0,15,15,2.0,0.0,2.0,31.33
26071,hudsoch02,1987,1,NYA,AL,11,7,35,16,6,2,0,464,137,62,19,57,100,0.239,3.61,1.0,5,3.0,0,641.0,7,63,2.0,6.0,13.0,154.67
26072,huismma01,1987,1,SEA,AL,0,0,6,0,0,0,0,44,10,8,1,4,15,0.196,4.91,0.0,0,2.0,0,61.0,1,10,3.0,1.0,0.0,14.67
26073,huismma01,1987,2,CLE,AL,2,3,20,0,0,0,2,106,38,20,6,8,23,0.271,5.09,0.0,3,0.0,0,151.0,10,22,1.0,2.0,1.0,35.33
26074,humeto01,1987,1,PHI,NL,1,4,38,6,0,0,0,212,75,44,10,41,29,0.277,5.6,5.0,3,4.0,0,325.0,3,48,7.0,2.0,7.0,70.67
26075,humeto01,1987,2,CIN,NL,1,0,11,0,0,0,0,40,14,6,0,2,4,0.292,4.05,0.0,0,1.0,0,54.0,2,6,1.0,2.0,2.0,13.33
26076,hurstbr01,1987,1,BOS,AL,15,13,33,33,15,3,0,716,239,117,35,76,190,0.262,4.41,5.0,3,1.0,1,1001.0,0,124,5.0,8.0,28.0,238.67
26077,innisje01,1987,1,NYN,NL,0,1,17,1,0,0,0,77,29,9,5,4,28,0.279,3.16,1.0,1,1.0,1,109.0,8,9,0.0,0.0,2.0,25.67
26078,jacksda02,1987,1,KCA,AL,9,18,36,34,11,2,0,672,219,100,11,109,152,0.258,4.02,1.0,5,7.0,0,981.0,1,115,8.0,7.0,20.0,224.0
26079,jacksmi02,1987,1,PHI,NL,3,10,55,7,0,0,1,328,88,51,16,56,93,0.219,4.2,6.0,6,3.0,8,468.0,8,55,3.0,4.0,4.0,109.33
26080,jamesbo01,1987,1,CHA,AL,4,6,43,0,0,0,10,162,54,28,10,17,34,0.256,4.67,6.0,3,4.0,0,238.0,32,32,4.0,2.0,3.0,54.0
26081,jeffcmi01,1987,1,TEX,AL,0,1,2,2,0,0,0,21,11,10,4,4,1,0.355,12.86,0.0,0,0.0,0,35.0,0,10,0.0,0.0,1.0,7.0
26082,johnsda04,1987,1,PIT,NL,0,0,5,0,0,0,0,19,13,7,1,2,4,0.448,9.95,0.0,0,0.0,0,31.0,3,7,0.0,0.0,3.0,6.33
26083,johnsjo04,1987,1,ML4,AL,0,1,10,2,0,0,0,79,42,28,1,18,18,0.365,9.57,1.0,1,0.0,0,134.0,0,30,1.0,0.0,3.0,26.33
26084,johnsjo05,1987,1,TOR,AL,3,5,14,14,0,0,0,200,77,38,10,18,27,0.289,5.13,0.0,3,2.0,0,289.0,0,44,2.0,1.0,4.0,66.67
26085,johnto01,1987,1,NYA,AL,13,6,33,33,3,1,0,563,212,84,12,47,63,0.288,4.03,7.0,9,6.0,0,802.0,0,95,12.0,1.0,27.0,187.67
26086,jonesba01,1987,1,PIT,NL,2,4,32,0,0,0,1,130,55,27,6,23,28,0.314,5.61,6.0,3,0.0,0,203.0,10,34,3.0,2.0,6.0,43.33
26087,jonesdo01,1987,1,CLE,AL,6,5,49,0,0,0,8,274,101,32,4,24,87,0.281,3.15,5.0,0,6.0,0,400.0,29,45,5.0,5.0,9.0,91.33
26088,jonesji02,1987,1,SDN,NL,9,7,30,22,2,1,0,437,154,67,14,54,51,0.27,4.14,2.0,3,5.0,2,639.0,4,85,5.0,5.0,14.0,145.67
26089,kaiseje01,1987,1,CLE,AL,0,0,2,0,0,0,0,10,4,6,1,3,2,0.286,16.2,0.0,0,1.0,0,18.0,0,6,0.0,0.0,0.0,3.33
26090,kellybr01,1987,1,DET,AL,0,1,5,0,0,0,0,32,12,6,2,7,10,0.286,5.06,4.0,0,0.0,0,50.0,1,6,1.0,0.0,1.0,10.67
26091,kerfech01,1987,1,HOU,NL,0,2,21,0,0,0,0,89,34,22,3,21,17,0.309,6.67,2.0,0,1.0,0,137.0,11,22,4.0,1.0,5.0,29.67
26092,keyji01,1987,1,TOR,AL,17,8,36,36,8,1,0,783,210,80,24,66,161,0.221,2.76,6.0,8,2.0,5,1033.0,0,93,11.0,3.0,24.0,261.0
26093,kilgupa01,1987,1,TEX,AL,2,7,25,12,0,0,0,268,95,41,14,31,42,0.271,4.13,2.0,0,2.0,0,385.0,2,45,2.0,0.0,9.0,89.33
26094,kinger01,1987,1,DET,AL,6,9,55,4,0,0,9,348,111,63,15,60,89,0.251,4.89,10.0,5,4.0,1,513.0,26,67,3.0,3.0,10.0,116.0
26095,kinnumi01,1987,1,BAL,AL,0,0,18,0,0,0,0,60,27,11,3,16,14,0.338,4.95,1.0,1,0.0,0,97.0,4,14,0.0,1.0,4.0,20.0
26096,kippebo01,1987,1,PIT,NL,5,9,24,20,1,1,0,332,117,73,25,52,83,0.271,5.94,4.0,5,2.0,0,493.0,0,74,4.0,3.0,6.0,110.67
26097,klinkjo01,1987,1,MIN,AL,0,1,12,0,0,0,0,69,37,17,4,11,17,0.359,6.65,0.0,1,0.0,0,116.0,5,18,1.0,1.0,2.0,23.0
26098,kneppbo01,1987,1,HOU,NL,8,17,33,31,1,0,0,533,226,104,26,54,76,0.313,5.27,3.0,4,4.0,0,792.0,1,118,7.0,4.0,21.0,177.67
26099,knudsma01,1987,1,ML4,AL,4,4,15,8,1,0,0,186,88,37,7,14,26,0.331,5.37,1.0,1,0.0,0,288.0,3,46,3.0,5.0,4.0,62.0
26100,kruegbi01,1987,1,OAK,AL,0,3,9,0,0,0,0,17,9,6,0,8,2,0.36,9.53,3.0,0,0.0,1,33.0,1,7,0.0,0.0,1.0,5.67
26101,kruegbi01,1987,2,LAN,NL,0,0,2,0,0,0,0,7,3,0,0,1,2,0.25,0.0,0.0,0,0.0,0,13.0,0,2,0.0,0.0,0.0,2.33
26102,krukomi01,1987,1,SFN,NL,5,6,30,28,3,0,0,489,182,87,24,46,104,0.288,4.8,6.0,3,2.0,3,699.0,0,98,10.0,8.0,14.0,163.0
26103,lacosmi01,1987,1,SFN,NL,13,10,39,26,2,1,0,513,184,70,16,63,79,0.283,3.68,12.0,6,2.0,1,728.0,4,78,9.0,3.0,23.0,171.0
26104,lampde01,1987,1,OAK,AL,1,3,36,5,0,0,0,170,76,32,5,22,36,0.326,5.08,3.0,4,1.0,0,262.0,10,38,3.0,3.0,8.0,56.67
26105,lancale01,1987,1,CHN,NL,8,3,27,18,0,0,0,397,138,72,14,51,78,0.268,4.9,5.0,7,1.0,8,578.0,4,76,5.0,6.0,6.0,132.33
26106,landrbi01,1987,1,CIN,NL,3,2,44,2,0,0,2,195,68,34,3,34,42,0.292,4.71,6.0,4,0.0,1,276.0,14,35,7.0,2.0,11.0,65.0
26107,langsma01,1987,1,SEA,AL,19,13,35,35,14,3,0,816,242,116,30,114,262,0.238,3.84,0.0,9,5.0,2,1152.0,0,132,12.0,6.0,20.0,272.0
26108,lapoida01,1987,1,SLN,NL,1,1,6,2,0,0,0,48,26,12,4,5,8,0.351,6.75,0.0,1,0.0,1,79.0,3,12,0.0,0.0,1.0,16.0
26109,lapoida01,1987,2,CHA,AL,6,3,14,12,2,1,0,248,69,27,7,31,43,0.224,2.94,0.0,3,1.0,0,341.0,0,29,1.0,0.0,7.0,82.67
26110,lavelga01,1987,1,TOR,AL,2,3,23,0,0,0,1,83,36,17,2,19,17,0.313,5.53,4.0,1,0.0,1,138.0,9,20,3.0,1.0,2.0,27.67
26111,lavelga01,1987,2,OAK,AL,0,0,6,0,0,0,0,13,4,4,0,3,6,0.267,8.31,0.0,0,0.0,0,19.0,2,4,0.0,1.0,1.0,4.33
26112,lawva01,1987,1,MON,NL,0,0,3,0,0,0,0,10,5,2,0,0,2,0.333,5.4,0.0,1,0.0,0,15.0,3,2,0.0,0.0,0.0,3.33
26113,lazorja01,1987,1,CAL,AL,5,6,26,11,2,0,0,353,108,60,20,44,55,0.248,4.59,5.0,3,2.0,1,487.0,5,68,2.0,3.0,10.0,117.67
26114,leach01,1987,1,MON,NL,0,1,1,1,0,0,0,3,4,4,1,2,1,0.571,36.0,0.0,2,0.0,0,9.0,0,4,0.0,0.0,0.0,1.0
26115,leachte01,1987,1,NYN,NL,11,1,44,12,1,1,0,394,132,47,14,29,61,0.262,3.22,5.0,0,1.0,1,542.0,7,54,8.0,1.0,11.0,131.33
26116,learyti01,1987,1,LAN,NL,3,11,39,12,0,0,1,323,121,57,15,36,61,0.285,4.76,5.0,3,2.0,1,469.0,11,62,6.0,1.0,8.0,107.67
26117,leffecr01,1987,1,SDN,NL,2,2,33,0,0,0,2,154,56,25,9,15,39,0.272,4.38,5.0,5,2.0,2,225.0,8,29,2.0,0.0,3.0,51.33
26118,leffecr01,1987,2,SFN,NL,3,3,44,0,0,0,4,142,36,17,4,18,18,0.216,3.23,6.0,1,0.0,1,191.0,14,18,4.0,2.0,5.0,47.33
26119,leibrch01,1987,1,KCA,AL,16,11,35,35,8,3,0,721,235,91,23,74,151,0.253,3.41,2.0,9,1.0,3,1015.0,0,104,5.0,5.0,9.0,240.33
26120,leipeda01,1987,1,OAK,AL,2,1,45,0,0,0,1,157,49,22,6,18,33,0.246,3.78,0.0,3,1.0,0,224.0,6,28,2.0,4.0,4.0,52.33
26121,leipeda01,1987,2,SDN,NL,1,0,12,0,0,0,1,48,16,8,2,5,10,0.267,4.5,0.0,0,0.0,1,67.0,1,8,2.0,0.0,2.0,16.0
26122,leistjo01,1987,1,BOS,AL,0,2,8,6,0,0,0,91,49,31,9,12,16,0.368,9.2,1.0,1,0.0,0,146.0,0,31,0.0,1.0,3.0,30.33
26123,leiteal01,1987,1,NYA,AL,2,2,4,4,0,0,0,68,24,16,2,15,28,0.273,6.35,0.0,4,0.0,0,104.0,0,16,1.0,0.0,3.0,22.67
26124,longbi01,1987,1,CHA,AL,8,8,29,23,5,2,1,507,179,82,20,28,72,0.272,4.37,1.0,0,3.0,1,699.0,2,85,6.0,3.0,14.0,169.0
26125,lopezau01,1987,1,HOU,NL,2,1,26,0,0,0,1,114,39,19,6,12,21,0.273,4.5,0.0,1,2.0,0,164.0,5,22,5.0,2.0,1.0,38.0
26126,loyndmi01,1987,1,TEX,AL,1,5,26,8,0,0,1,208,82,47,14,38,48,0.287,6.1,0.0,4,1.0,0,328.0,6,53,1.0,2.0,4.0,69.33
26127,lucasga01,1987,1,CAL,AL,1,5,48,0,0,0,3,223,66,30,7,35,44,0.241,3.63,5.0,3,2.0,1,320.0,21,41,7.0,2.0,11.0,74.33
26128,lugour01,1987,1,CAL,AL,0,2,7,5,0,0,0,84,42,29,8,18,24,0.339,9.32,0.0,3,0.0,0,143.0,0,34,0.0,1.0,0.0,28.0
26129,lynched01,1987,1,CHN,NL,2,9,58,8,0,0,4,331,130,66,17,48,80,0.295,5.38,7.0,1,2.0,0,498.0,19,74,6.0,1.0,9.0,110.33
26130,maddemo01,1987,1,DET,AL,0,0,2,0,0,0,0,5,4,3,0,3,0,0.444,16.2,1.0,0,0.0,0,12.0,0,3,0.0,0.0,0.0,1.67
26131,maddugr01,1987,1,CHN,NL,6,14,30,27,1,1,0,467,181,97,17,74,101,0.294,5.61,13.0,4,4.0,7,701.0,2,111,7.0,1.0,18.0,155.67
26132,maddumi01,1987,1,PHI,NL,2,0,7,2,0,0,0,51,17,5,0,5,15,0.254,2.65,0.0,1,0.0,0,72.0,0,5,0.0,0.0,1.0,17.0
26133,madrial01,1987,1,ML4,AL,0,0,3,0,0,0,0,16,11,9,1,1,1,0.44,15.19,0.0,0,0.0,0,28.0,0,9,0.0,2.0,0.0,5.33
26134,magrajo01,1987,1,SLN,NL,9,7,27,26,4,2,0,511,157,67,9,60,101,0.245,3.54,6.0,9,10.0,7,722.0,0,75,9.0,3.0,21.0,170.33
26135,mahleri01,1987,1,ATL,NL,8,13,39,28,3,1,0,591,212,109,24,85,95,0.283,4.98,8.0,5,2.0,2,849.0,1,118,9.0,3.0,22.0,197.0
26136,malliro01,1987,1,HOU,NL,0,0,4,1,0,0,0,20,8,5,0,6,4,0.32,6.75,0.0,0,0.0,0,31.0,0,5,0.0,0.0,0.0,6.67
26137,mallobo02,1987,1,TEX,AL,0,0,2,2,0,0,0,33,13,8,6,3,8,0.271,6.55,0.0,0,0.0,0,51.0,0,11,0.0,0.0,0.0,11.0
26138,martide01,1987,1,MON,NL,11,4,22,22,2,1,0,434,133,53,9,40,84,0.244,3.3,2.0,4,6.0,2,599.0,0,59,4.0,3.0,8.0,144.67
26139,masonmi01,1987,1,TEX,AL,0,2,8,6,0,0,0,87,37,18,6,22,21,0.322,5.59,2.0,1,4.0,0,142.0,0,20,0.0,1.0,6.0,29.0
26140,masonmi01,1987,2,CHN,NL,4,1,17,4,0,0,0,114,43,24,4,23,28,0.303,5.68,0.0,1,1.0,0,173.0,3,25,4.0,3.0,8.0,38.0
26141,masonro01,1987,1,SFN,NL,1,1,5,5,0,0,0,78,30,13,4,10,18,0.303,4.5,0.0,1,0.0,1,110.0,0,15,1.0,0.0,5.0,26.0
26142,mathegr01,1987,1,SLN,NL,11,11,32,32,2,1,0,593,184,82,17,71,108,0.249,3.73,5.0,7,0.0,2,822.0,0,87,9.0,2.0,22.0,197.67
26143,mathiro01,1987,1,HOU,NL,0,1,8,0,0,0,0,36,10,7,2,11,8,0.233,5.25,0.0,0,0.0,0,55.0,3,8,1.0,0.0,0.0,12.0
26144,mccaski01,1987,1,CAL,AL,4,6,14,13,1,1,0,224,84,47,14,34,56,0.286,5.67,0.0,1,2.0,0,334.0,0,52,3.0,1.0,4.0,74.67
26145,mcclubo01,1987,1,MON,NL,6,1,52,0,0,0,5,157,47,20,8,20,33,0.241,3.44,3.0,0,0.0,1,222.0,16,30,5.0,2.0,2.0,52.33
26146,mcculla01,1987,1,SDN,NL,8,10,78,0,0,0,16,370,115,51,11,59,126,0.244,3.72,11.0,5,2.0,1,540.0,41,60,6.0,2.0,5.0,123.33
26147,mcdowja01,1987,1,CHA,AL,3,0,4,4,0,0,0,84,16,6,1,6,15,0.168,1.93,0.0,0,2.0,0,103.0,0,6,0.0,0.0,2.0,28.0
26148,mcdowro01,1987,1,NYN,NL,7,5,56,0,0,0,25,266,95,41,7,28,32,0.276,4.16,4.0,3,2.0,1,384.0,45,41,5.0,5.0,13.0,88.67
26149,mcgafan01,1987,1,MON,NL,5,2,69,0,0,0,12,361,105,32,5,42,100,0.235,2.39,7.0,6,3.0,0,500.0,30,38,5.0,3.0,8.0,120.33
26150,mcgresc01,1987,1,BAL,AL,2,7,26,15,1,1,0,256,112,63,15,35,39,0.326,6.64,1.0,3,3.0,4,393.0,4,69,6.0,5.0,7.0,85.33
26151,mckeojo01,1987,1,CHA,AL,1,2,13,0,0,0,0,63,27,22,8,15,14,0.318,9.43,0.0,1,0.0,0,102.0,3,22,1.0,1.0,3.0,21.0
26152,mcwilla01,1987,1,ATL,NL,0,1,9,2,0,0,0,61,25,13,2,7,13,0.301,5.75,1.0,1,2.0,0,95.0,4,15,2.0,1.0,2.0,20.33
26153,meadsda01,1987,1,HOU,NL,5,3,45,0,0,0,0,146,60,30,8,16,32,0.321,5.55,2.0,1,1.0,0,209.0,21,31,2.0,3.0,8.0,48.67
26154,meridro01,1987,1,TEX,AL,1,0,11,0,0,0,0,62,25,14,7,12,17,0.298,6.1,2.0,0,0.0,0,96.0,0,18,0.0,0.0,2.0,20.67
26155,mesajo01,1987,1,BAL,AL,1,3,6,5,0,0,0,94,38,21,7,15,17,0.297,6.03,0.0,4,0.0,0,143.0,0,23,0.0,0.0,3.0,31.33
26156,mielkga01,1987,1,TEX,AL,0,0,3,0,0,0,0,9,3,2,2,1,3,0.25,6.0,0.0,0,0.0,0,14.0,1,2,1.0,0.0,0.0,3.0
26157,mintogr01,1987,1,SFN,NL,1,0,15,0,0,0,1,70,30,9,2,10,9,0.323,3.47,3.0,1,1.0,0,105.0,2,9,1.0,0.0,6.0,23.33
26158,mintogr01,1987,2,CAL,AL,5,4,41,0,0,0,10,228,71,26,4,29,35,0.257,3.08,4.0,2,1.0,0,313.0,27,28,5.0,2.0,17.0,76.0
26159,mirabpa01,1987,1,ML4,AL,2,1,29,0,0,0,2,88,30,16,0,16,14,0.268,4.91,3.0,2,0.0,0,133.0,9,20,2.0,3.0,3.0,29.33
26160,mitchjo02,1987,1,NYN,NL,3,6,20,19,1,0,0,335,124,51,6,36,57,0.279,4.11,3.0,7,2.0,1,493.0,0,64,6.0,5.0,8.0,111.67
26161,mohorda01,1987,1,TEX,AL,7,6,74,0,0,0,16,298,88,33,11,19,48,0.245,2.99,6.0,3,2.0,4,390.0,54,34,7.0,2.0,15.0,99.33
26162,monteri01,1987,1,SEA,AL,0,0,3,0,0,0,0,21,10,5,2,4,2,0.345,6.43,0.0,0,1.0,0,34.0,1,5,0.0,0.0,2.0,7.0
26163,montgje01,1987,1,CIN,NL,2,2,14,1,0,0,0,58,25,14,2,9,13,0.313,6.52,1.0,1,0.0,1,89.0,6,15,0.0,0.0,1.0,19.33
26164,mooredo01,1987,1,CAL,AL,2,2,14,0,0,0,5,80,28,8,2,13,17,0.259,2.7,2.0,0,0.0,0,122.0,12,12,1.0,0.0,1.0,26.67
26165,mooremi01,1987,1,SEA,AL,9,19,33,33,12,0,0,693,268,121,29,84,115,0.292,4.71,3.0,4,0.0,2,1020.0,0,145,9.0,8.0,30.0,231.0
26166,morgami01,1987,1,SEA,AL,12,17,34,31,8,2,0,621,245,107,25,53,85,0.296,4.65,3.0,11,5.0,0,898.0,2,117,8.0,5.0,26.0,207.0
26167,morrija02,1987,1,DET,AL,18,11,34,34,13,0,0,798,227,100,39,93,208,0.228,3.38,7.0,24,1.0,1,1101.0,0,111,6.0,5.0,11.0,266.0
26168,moyerja01,1987,1,CHN,NL,12,15,35,33,1,0,0,603,210,114,28,97,147,0.271,5.1,9.0,11,5.0,2,899.0,1,127,14.0,7.0,14.0,201.0
26169,murphro01,1987,1,CIN,NL,8,5,87,0,0,0,3,302,91,34,7,32,99,0.239,3.04,5.0,1,0.0,0,415.0,21,37,1.0,2.0,5.0,100.67
26170,musseje01,1987,1,TOR,AL,12,5,68,1,0,0,3,267,75,41,7,54,54,0.237,4.15,12.0,5,3.0,3,381.0,14,43,7.0,1.0,18.0,89.0
26171,myersra01,1987,1,NYN,NL,3,6,54,0,0,0,6,225,61,33,6,30,92,0.225,3.96,5.0,3,0.0,0,314.0,18,36,7.0,6.0,2.0,75.0
26172,nelsoge01,1987,1,OAK,AL,6,5,54,6,0,0,3,371,120,54,12,35,94,0.249,3.93,0.0,7,5.0,0,530.0,15,58,3.0,5.0,1.0,123.67
26173,newelto01,1987,1,PHI,NL,0,0,2,0,0,0,0,3,4,4,1,3,1,0.571,36.0,1.0,0,0.0,0,10.0,0,4,0.0,0.0,0.0,1.0
26174,niedeto01,1987,1,LAN,NL,1,0,15,0,0,0,1,49,13,5,1,9,10,0.22,2.76,1.0,1,1.0,0,70.0,8,5,0.0,1.0,0.0,16.33
26175,niedeto01,1987,2,BAL,AL,3,5,45,0,0,0,13,157,55,29,11,22,37,0.267,4.99,3.0,2,1.0,0,233.0,39,32,0.0,3.0,2.0,52.33
